Year,Member State,8 Types of Farming,14 Types of Farming,Economic Size,(SE005) Economic size (€'000),(SE010) Total labour input (AWU),(SE011) Labour input (hrs),(SE015) Unpaid labour input (AWU),(SE016) Unpaid labour input (hrs),(SE020) Paid labour input (AWU),(SE021) Paid labour Input (hrs),(SE025) Total Utilised Agricultural Area (ha),(SE026) Arable land (ha),(SE027) Permanent crops (ha),(SE028) Permanent grassland (ha),(SE030) Rented UAA (ha),(SE035) Cereals (ha),(SE041) Other field crops (ha),(SE042) Energy crops (ha),(SE046) Vegetables and flowers (ha),(SE050) Vineyards (ha),(SE054) Permanent crops (ha),(SE055) Orchards (ha),(SE060) Olive groves (ha),(SE065) Other permanent crops (ha),(SE071) Forage crops (ha),(SE072) Agricultural fallows (ha),(SE073) Set aside (ha),(SE074) Total agricultural area out of production (ha),(SE075) Woodland area (ha),(SE080) Total livestock units (LU),(SE085) Dairy cows (LU),(SE086) Cattle dairy cows (LU),(SE087) Buffalo dairy cows (LU),(SE090) Other cattle (LU),(SE095) Sheep and goats (LU),(SE100) Pigs (LU),(SE105) Poultry (LU),(SE110) Yield of wheat (q/ha),(SE115) Yield of maize (q/ha),(SE120) Stocking density (LU/ha),(SE125) Milk yield (kg/cow),(SE126) Milk yield cattle dairy cows (kg/cow),(SE127) Milk yield buffalo dairy cows (kg/cow),(SE131) Total output (€/farm),(SE132) Total output / Total input (ratio),(SE135) Total output crops & crop production (€/farm),(SE136) Total crops output (€/ha),(SE140) Cereals (€/farm),(SE145) Protein crops (€/farm),(SE146) Energy crops (€),(SE150) Potatoes (€/farm),(SE155) Sugar beet (€/farm),(SE160) Oil-seed crops (€/farm),(SE165) Industrial crops (€/farm),(SE170) Vegetables & flowers (€/farm),(SE175) Fruit (excl. Citrus and grapes) (€/farm),(SE180) Citrus fruit (€/farm),(SE185) Wine and grapes (€/farm),(SE190) Olives & olive oil (€/farm),(SE195) Forage crops (€/farm),(SE200) Other crop output (€/farm),(SE206) Total output livestock & livestock products (€/farm),(SE207) Total livestock output (€/LU),(SE211) Change in value of livestock (€),(SE216) Cows' milk & milk products (€/farm),(SE220) Beef and veal (€/farm),(SE225) Pigmeat (€/farm),(SE022) Share of OGA work /AWU (%),(SE230) Sheep and goats (€/farm),(SE235) Poultrymeat (€/farm),(SE240) Eggs (€/farm),(SE245) Ewes' and goats' milk (€/farm),(SE251) Other livestock & products (€/farm),(SE256) Other output (€/farm),(SE260) Farmhouse consumption (€),(SE265) Farm use (€),(SE270) Total Inputs (€),(SE275) Total intermediate consumption (€),(SE281) Total specific costs (€),(SE284) Specific crop costs (€/ha),(SE285) Seeds and plants (€),(SE290) Seeds and plants home-grown (€),(SE295) Fertilisers (€),(SE296) Fertiliser N (q),(SE297) Fertiliser P2O5 (q),(SE298) Fertiliser K2O (q),(SE300) Crop protection (€),(SE305) Other crop specific costs (€),(SE309) Specific livestock costs (€/LU),(SE310) Feed for grazing livestock (€),(SE315) Feed for grazing livestock home-grown (€),(SE320) Feed for pigs & poultry (€),(SE325) Feed for pigs&poultry home-grown (€),(SE330) Other livestock specific costs (incl. veterinary expenses) (€/farm),(SE331) Forestry specific costs (€),(SE336) Total farming overheads (€),(SE340) Machinery & building current costs (€),(SE345) Energy (€),(SE350) Contract work (€),(SE356) Other direct inputs (€),(SE360) Depreciation (€),(SE365) Total external factors (€),(SE370) Wages paid (€),(SE375) Rent paid (€),(SE380) Interest paid (€),(SE381) Balance of interest paid and received (€),(SE390) Taxes (€),(SE395) VAT balance excluding on investments (€),(SE405) Balance subsidies & taxes on investments (€),(SE406) Subsidies on investments (€),(SE407) Payments to dairy outgoers (€),(SE408) VAT balance on investments (€),(SE409) Subsidies on agricultural investments (€),(SE410) Gross Farm Income (€),(SE415) Farm Net Value Added (€),(SE420) Farm Net Income (€),(SE425) Farm Net Value Added (€/AWU),(SE430) Family Farm Income (€/FWU),(SE436) Total assets (€),"(SE437) Total assets, opening valuation (€)",(SE441) Total fixed assets (€),"(SE446) Land, permanent crops & quotas (€)",(SE450) Buildings (€),(SE455) Machinery and equipment (€),(SE460) Breeding livestock (€),(SE465) Total current assets (€),(SE470) Non-breeding livestock (€),(SE475) Stock of agricultural products (€),(SE476) Inventories (€),(SE480) Other circulating capital (€),(SE485) Total liabilities (€),(SE490) Long & medium-term loans (€),(SE495) Short-term loans (€),(SE501) Net worth (€),(SE506) Change in net worth (€),(SE510) Average farm capital (€),(SE516) Gross Investment on fixed assets (€),(SE521) Net Investment on fixed assets (€),(SE526) Cash Flow 1 (€),(SE530) Cash Flow 2 (€),(SE532) Cash flow / farm total capital (€),(SE600) Balance current subsidies & taxes (€),(SE605) Total subsidies - excluding on investments (€),(SE606) Total direct payments (€),(SE610) Total subsidies on crops (€),(SE611) Compensatory payments/area payments (€),(SE612) Set aside premiums (€),(SE613) Other crops subsidies (€),(SE615) Total subsidies on livestock (€),(SE616) Subsidies dairying (€),(SE617) Subsidies other cattle (€),(SE618) Subsidies sheep & goats (€),(SE619) Other livestock subsidies (€),(SE621) Environmental subsidies (€),(SE622) LFA subsidies (€),(SE623) Other rural development payments (€),(SE624) Total support for rural development (€),(SE625) Subsidies on intermediate consumption (€),(SE626) Subsidies on external factors (€),(SE630) Decoupled payments (€),(SE631) Single Farm payment (€),(SE632) Single Area payment (€),(SE640) Additional aid (€),(SE650) Support_Art68 (€),(SE699) Other subsidies (€),(SE700) Total OGA output (€/farm),(SE715) Forestry and wood processing (€),(SE720) Contractual work services (€),(SE725) Agritourism (€),(SE750) Total specific costs for OGA (€),(SE447) Agricultural land (€/farm),(SE448) Forest land including standing timber (€/farm),(SE462) Intangible assets (€/farm),(SE332) Veterinary expenses (€/farm),(SE765) Milk processing specific cost (€/farm),(SE766) Cows' milk processing specific cost (€/farm),(SE770) Meat processing specific cost (€/farm),(SE705) Processing of animals and animals' products (€/farm),(SE710) Processing of crops (€/farm),(SE730) Other OGA output (€/farm),(SYS02) Farms represented (nb),(SYS03) Sample farms
,,,,(4) 50 000 - < 100 000 EUR,74,1.73,"3,738.62",1.57,"3,415.25",0.2,323.4,36.3,16.7,0.1,19.5,16.3,6.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,29.5,0.1,0.1,0.2,4.2,44.5,28.4,0.0,0.0,15.7,0.1,0.2,0.1,51.9,70.4,1.47,"5,745",-,-,"84,697",1.17,"9,550",265,"4,106",78,16,198,123,204,24,40,71,1,35,88,"4,477",106,"71,118","1,597",370,"59,700","10,947",185,-,48,0,61,13,165,"4,029",507,"8,094","72,219","54,336","33,709",162,"1,205",123,"3,421",-,-,-,665,593,624,"23,341","7,868",180,74,"4,252",53,"20,627","5,570","6,227","3,279","5,551","13,517","4,365","1,240","1,959","1,166",0,827,731,376,"1,013",3,-640,0,"46,259","32,741","28,752","18,890","18,245","448,265","438,898","377,955","206,442","80,558","60,766","30,189","70,310","11,401","6,806",0,"52,104","37,048","27,123","9,925","411,217","6,636","239,890","15,431","1,913","41,293","28,472",0,"15,898","15,993","10,811",139,0,0,125,"1,308",994,231,5,78,"2,191","2,462",155,"4,809",346,38,"8,551","6,405","2,147",0,699,803,0,"1,610",749,320,0,"148,735","40,345",0,0,0,0,0,0,0,0,"83,117",3000 - <4000
,,,,(5) 100 000 - < 500 000 EUR,214,2.13,"4,408.85",1.72,"3,607.38",0.4,801.5,75.1,42.1,0.1,32.9,50.0,13.4,1.4,0.1,0.0,0.0,0.1,0.0,0.0,0.0,59.7,0.2,0.2,0.4,2.1,114.7,69.2,0.0,0.0,44.2,0.3,0.8,0.1,66.6,87.2,1.89,"7,018",-,-,"260,755",1.14,"27,532",369,"12,862",110,136,409,537,"1,078",50,272,140,0,122,21,"11,530",401,"224,398","1,957","3,481","192,427","30,237",581,-,148,34,149,20,802,"8,824",376,"16,970","228,569","166,823","105,264",249,"4,659",124,"9,784",-,-,-,"3,088","1,138",755,"71,758","16,772",557,56,"14,234",46,"61,558","15,164","15,401","15,074","15,919","36,159","25,587","7,243","10,202","8,142",0,"1,986","1,959",-310,"1,505",3,"-1,818",0,"126,702","90,543","64,646","42,580","37,482","1,081,623","1,039,804","900,392","535,870","165,076","117,846","81,601","181,230","33,952","8,835",0,"138,443","237,386","199,671","37,715","844,236","36,117","539,274","46,554","10,395","96,845","58,268",0,"32,770","32,797","26,152",169,0,0,145,"1,532","1,208",192,8,125,"3,295","2,732",232,"6,260",847,214,"23,013","22,127",886,0,803,763,0,646,"1,928",229,0,"422,204","37,714",0,0,0,0,0,0,0,0,"131,700",6000 - <7000
,,,,(6) >= 500 000 EUR,940,8.21,"17,336.98",1.75,"4,002.31",6.5,"13,334.7",297.8,212.4,0.2,85.1,202.0,69.2,18.8,2.5,0.3,0.0,0.2,0.2,0.0,0.0,206.5,1.0,1.0,2.3,2.8,425.4,261.2,0.0,0.0,157.3,1.1,5.5,0.1,57.7,71.1,2.00,"8,204",-,-,"1,247,048",1.05,"194,321",658,"61,666","1,135",906,"5,115","3,236","18,127",394,781,676,2,229,5,"99,268","3,688","965,370","2,269","12,762","861,994","95,242","4,926",-,575,107,186,201,"2,140","87,357",257,"117,609","1,187,827","820,143","547,958",280,"23,466","1,057","34,449",-,-,-,"15,858","9,696","1,092","384,823","115,607","4,287",875,"75,284",96,"272,185","68,559","76,114","54,852","72,660","125,929","241,756","134,273","44,601","62,882",0,"9,941","3,510","3,995","7,030",0,"-3,035",0,"555,216","429,287","191,526","52,291","98,740","4,581,052","4,346,163","3,714,768","2,194,167","759,815","476,942","283,845","866,284","116,397","80,805",0,"669,082","1,953,587","1,750,141","203,446","2,627,466","166,463","2,331,598","233,200","107,271","305,851","150,266",0,"128,311","134,742","103,570",940,1,0,845,"2,858","2,230",305,5,318,"15,223","6,973","1,103","23,300","5,696","1,996","92,117","76,569","15,548",0,"4,371","7,835",0,360,"20,766",610,0,"1,840,933","24,281",0,0,0,0,0,0,0,0,"11,225",1000 - <2000
,EU-28,(5) Milk,(45) Specialist milk,(1) 2 000 - < 8 000 EUR,5,1.03,"2,466.21",1.00,"2,392.13",0.0,74.1,4.2,2.1,0.0,2.0,0.6,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,3.9,2.8,0.0,0.0,0.9,0.1,0.1,0.1,34.0,46.9,0.97,"3,190",-,-,"5,179",1.47,"1,657",411,564,2,0,123,0,4,1,4,10,0,2,0,946,2,-,890,26,"2,725",559,83,-,24,9,47,22,25,29,574,955,"3,512","2,679","1,712",75,112,41,126,-,-,-,40,34,356,"1,255",865,74,50,70,0,968,166,437,266,98,702,131,99,31,2,0,66,-18,13,15,0,-2,0,"3,353","2,652","2,533","2,565","2,529","23,191","22,164","19,820","8,801","7,739","1,581","1,698","3,371",314,699,0,"2,358",155,121,33,"23,036",925,"14,180",417,-285,"2,594","2,305",0,853,937,690,1,0,0,0,10,9,1,0,1,88,63,91,242,3,0,554,6,548,0,9,126,0,8,18,0,0,"6,875",502,0,0,0,0,0,0,0,0,"186,767",200 - <500
,,,,(2) 8 000 - < 25 000 EUR,17,1.53,"3,379.41",1.46,"3,240.25",0.1,139.2,12.9,6.8,0.0,6.1,3.4,3.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.1,0.1,0.2,2.5,10.8,7.4,0.0,0.0,3.0,0.1,0.2,0.0,35.9,54.2,1.07,"3,991",-,-,"16,517",1.22,"3,921",308,"1,661",26,0,359,3,33,12,28,32,0,17,22,"1,709",19,-,"1,081",-44,"9,195","2,140",150,-,38,6,41,17,57,953,576,"2,977","13,547","9,920","5,994",86,298,125,535,-,-,-,130,152,453,"4,193","2,749",146,100,535,5,"3,926","1,119","1,439",545,823,"3,078",549,269,166,115,0,199,-6,25,135,0,-110,0,"10,645","7,567","7,043","4,943","4,728","115,702","113,757","99,119","53,990","25,031","14,234","5,864","16,584","1,897","3,212",0,"11,475","3,383","2,664",719,"112,320",894,"61,355","1,861","-1,216","9,412","8,474",0,"4,048","4,253","2,828",34,0,0,22,267,202,58,3,4,536,647,175,"1,358",66,2,"2,063",391,"1,672",0,208,462,0,374,94,308,0,"42,576","7,385",0,0,0,0,0,0,0,0,"90,544",500 - <1000
,,,,(3) 25 000 - < 50 000 EUR,38,1.66,"3,730.09",1.60,"3,597.25",0.1,132.8,22.6,11.0,0.0,11.6,6.8,5.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.1,0.1,0.2,4.7,23.6,15.4,0.0,0.0,7.8,0.1,0.3,0.0,43.0,65.5,1.35,"4,854",-,-,"40,193",1.20,"5,789",258,"2,922",36,0,389,71,47,38,31,41,0,42,32,"2,097",45,-,"1,311",211,"24,976","5,524",192,-,34,13,86,66,51,"3,463",575,"5,070","33,476","24,779","14,779",129,601,169,"1,653",-,-,-,312,352,501,"9,920","4,785",195,91,"1,722",25,"10,000","2,966","3,277","1,245","2,512","7,404","1,293",328,557,409,0,487,262,147,536,0,-389,0,"24,212","16,809","15,662","10,116","9,757","265,006","260,520","227,889","121,593","53,756","38,320","14,220","37,117","5,678","5,956",0,"25,483","13,027","9,789","3,238","251,978","3,650","142,965","8,015",611,"22,264","14,990",0,"8,799","9,023","5,771",111,0,0,90,478,326,99,7,46,"1,336","1,552",167,"3,055",210,15,"4,518","2,013","2,504",0,284,637,0,"1,593",407,632,0,"84,725","29,283",0,0,0,0,0,0,0,0,"69,780",2000 - <3000
,,,,(4) 50 000 - < 100 000 EUR,74,1.73,"3,732.63",1.56,"3,412.39",0.2,320.2,36.2,16.6,0.1,19.6,16.1,6.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,29.5,0.1,0.1,0.2,4.2,44.6,28.4,0.0,0.0,15.7,0.1,0.2,0.1,51.9,70.4,1.48,"5,750",-,-,"84,792",1.17,"9,545",265,"4,065",77,16,198,121,202,24,40,70,1,34,87,"4,521",105,-,"1,598",356,"59,816","10,953",183,-,49,0,60,13,163,"4,010",504,"8,119","72,275","54,459","33,859",163,"1,196",122,"3,443",-,-,-,659,591,626,"23,431","7,895",178,73,"4,309",53,"20,600","5,558","6,214","3,283","5,545","13,484","4,332","1,231","1,944","1,157",0,822,723,377,"1,007",3,-633,0,"46,157","32,673","28,717","18,916","18,274","451,566","442,109","381,700","211,171","79,875","60,450","30,203","69,866","11,385","6,788",0,"51,693","36,721","26,867","9,855","414,844","6,764","238,476","15,356","1,872","41,238","28,450",0,"15,823","15,923","10,791",137,0,0,124,"1,293",982,229,5,77,"2,173","2,435",154,"4,762",342,38,"8,557","6,435","2,122",0,691,794,0,"1,592",749,317,0,"153,837","39,897",0,0,0,0,0,0,0,0,"84,065",3000 - <4000
,,,,(5) 100 000 - < 500 000 EUR,218,2.14,"4,496.61",1.71,"3,650.96",0.4,845.7,76.1,41.4,0.1,34.6,49.0,12.9,1.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,61.3,0.2,0.2,0.4,2.0,117.9,71.1,0.0,0.0,45.1,0.7,0.8,0.1,66.5,87.2,1.89,"7,028",-,-,"266,037",1.14,"28,047",371,"12,354",114,128,385,504,"1,015",47,256,131,0,115,20,"12,602",503,-,"1,946","3,545","196,690","30,788",574,-,335,41,145,19,781,"8,618",374,"17,959","233,309","171,344","110,062",248,"4,531",118,"10,163",-,-,-,"2,989","1,188",773,"75,314","17,764",547,60,"15,286",44,"61,282","14,918","15,439","15,048","15,877","36,102","25,862","7,801","10,016","8,045",0,"1,906","1,841",-168,"1,538",2,"-1,709",0,"127,101","90,999","64,969","42,583","37,818","1,109,270","1,064,234","931,285","567,362","160,817","117,675","85,430","177,985","34,804","9,097",0,"134,084","234,868","195,132","39,735","874,402","38,928","535,340","47,491","11,389","96,966","57,944",0,"32,408","32,472","25,986",158,0,0,137,"1,443","1,135",182,7,118,"3,269","2,579",220,"6,067",798,203,"23,030","22,198",833,0,756,773,0,607,"1,912",244,0,"457,698","35,690",0,0,0,0,0,0,0,0,"140,112",6000 - <7000
,,,,(6) >= 500 000 EUR,907,7.52,"16,142.63",1.77,"4,204.41",5.8,"11,938.2",278.6,191.5,0.2,86.9,181.5,59.7,15.7,2.1,0.2,0.0,0.2,0.1,0.0,0.0,200.2,0.8,0.9,2.2,2.7,422.3,261.5,0.0,0.0,153.1,1.8,5.5,0.1,59.3,71.1,2.05,"8,108",-,-,"1,195,171",1.06,"176,563",640,"54,551","1,052",798,"4,115","2,709","14,920",317,628,544,2,185,4,"93,815","3,722",-,"2,241","14,675","844,158","94,241","4,737",-,945,86,150,161,"1,796","72,333",275,"110,550","1,122,650","788,191","541,434",284,"20,924",914,"35,113",-,-,-,"14,174","8,966","1,095","380,308","108,876","3,852",704,"78,021",77,"246,757","59,413","68,977","53,297","65,070","116,576","217,882","123,341","40,712","53,829",0,"8,158","2,824","4,001","6,442",0,"-2,442",0,"521,426","404,850","190,968","53,842","99,132","4,295,913","4,055,746","3,526,589","2,127,461","659,401","432,871","306,857","769,323","113,655","71,123",0,"584,546","1,682,515","1,479,886","202,629","2,613,398","178,003","2,116,593","215,452","98,875","292,589","150,075",0,"114,447","119,781","92,944",756,1,0,680,"2,316","1,794",262,4,256,"13,498","5,641",915,"20,054","4,585","1,615","83,712","71,204","12,508",0,"3,525","6,743",0,319,"17,705",528,0,"1,828,421","20,801",0,0,0,0,0,0,0,0,"13,953",1000 - <2000
,(BE) Belgium,(5) Milk,(45) Specialist milk,(4) 50 000 - < 100 000 EUR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,369,< 15
,,,,(5) 100 000 - < 500 000 EUR,237,1.78,"4,594.97",1.75,"4,543.65",0.0,51.3,53.0,24.6,0.0,28.5,38.7,4.8,1.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,45.6,0.0,0.0,0.0,0.0,110.9,65.4,0.0,0.0,40.8,0.0,4.5,0.1,92.2,152.3,2.33,"7,029",-,-,"226,485",1.27,"19,363",369,"8,083",95,56,"3,348","2,805",242,98,616,0,0,0,0,"2,790","1,286","203,509","1,835","4,345","174,557","25,724","2,114",-,-7,427,0,0,694,"3,613",243,"7,254","178,338","126,183","84,865",314,"4,424",39,"8,087",-,-,-,"3,226",925,615,"52,787","7,206","2,011",0,"13,406",0,"41,318","10,705","10,268","14,911","5,434","32,567","19,588",570,"9,516","9,502",0,"1,992","2,058",-654,"2,924",0,"-3,578",0,"125,468","92,901","72,660","52,304","41,547","776,363","746,743","731,905","401,513","170,723","81,393","78,276","44,458","30,976","2,756",0,"10,726","192,858","192,526",333,"583,505","36,502","372,016","48,997","16,430","100,917","48,340",0,"25,166","25,100","20,527",224,0,0,0,488,0,488,0,0,"1,421",917,693,"3,030",0,"1,543","19,526","19,526",0,0,496,289,0,0,846,365,0,"270,878",0,0,0,0,0,0,0,0,0,"3,631",200 - <500
,,,,(6) >= 500 000 EUR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,183,< 15
,(BG) Bulgaria,(5) Milk,(45) Specialist milk,(1) 2 000 - < 8 000 EUR,4,1.38,"2,573.38",1.22,"2,271.76",0.2,301.6,1.7,0.6,0.1,1.1,0.7,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1.3,0.0,0.0,0.0,0.0,4.5,3.3,0.0,0.0,0.9,0.2,0.0,0.0,38.4,89.5,2.13,"2,806",-,-,"4,836",1.31,784,472,234,0,0,144,0,0,25,6,0,0,0,0,372,2,"4,052",895,-44,"3,235",565,4,-,116,5,23,63,40,0,507,654,"3,701","3,170","2,455",56,47,24,29,-,-,-,13,6,521,"2,202",630,7,0,151,0,715,88,187,229,212,192,339,246,80,13,0,7,0,0,0,0,0,0,"2,005","1,813","1,474","1,311","1,208","10,246","9,708","5,536","1,692","1,426",489,"1,928","4,710",351,318,0,"4,041",518,0,518,"9,728",19,"8,382",209,17,"1,206","1,477",0,339,347,84,0,0,0,0,0,0,0,0,0,0,24,238,262,0,0,75,0,75,0,0,9,0,0,0,0,0,"1,667",0,0,0,0,0,0,0,0,0,"9,687",15 - <40
,,,,(2) 8 000 - < 25 000 EUR,16,2.35,"4,354.54",1.49,"2,768.17",0.9,"1,586.4",9.6,2.4,0.0,7.2,7.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.2,0.2,0.0,16.2,12.3,0.0,0.0,3.6,0.3,0.0,0.0,31.2,65.9,1.69,"2,804",-,-,"14,844",1.12,"2,335",246,944,0,0,26,0,0,111,45,0,0,11,0,"1,178",19,"12,487",772,384,"10,340","1,817",0,-,121,0,0,39,170,23,508,"2,016","13,264","9,895","7,328",31,109,17,134,-,-,-,47,5,435,"6,468","1,999",0,0,564,0,"2,567",282,891,645,748,722,"2,648","2,171",429,48,0,106,0,0,0,0,0,0,"8,714","7,992","5,344","3,408","3,407","40,313","35,643","23,502","6,695","5,523","2,801","8,483","16,811","1,341",836,0,"14,634",588,588,0,"39,725","4,342","31,519","2,121","1,399","4,907","3,506",0,"3,764","3,870","3,123",0,0,0,0,957,896,25,36,0,375,283,88,746,0,0,"1,070",0,"1,070",0,899,"1,097",0,0,0,0,0,"6,658",0,0,0,0,0,0,0,0,0,"3,180",40 - <100
,,,,(3) 25 000 - < 50 000 EUR,37,3.07,"5,691.59",1.49,"2,758.89",1.6,"2,932.7",17.7,6.8,0.3,10.7,14.1,3.9,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.0,12.2,0.0,1.0,1.0,0.0,41.7,30.0,0.0,0.0,10.5,1.0,0.0,0.0,44.2,54.2,1.99,"2,501",-,-,"31,656",1.13,"4,671",280,"2,131",0,0,77,0,227,67,71,75,0,0,0,"1,800",223,"26,876",645,759,"22,374","3,899",-8,-,463,0,0,142,6,109,887,"4,379","27,929","21,062","17,251",47,304,19,376,-,-,-,139,7,394,"15,481","4,356",9,9,936,0,"3,811",449,"1,628",589,"1,145","1,480","5,386","3,726","1,156",504,0,182,0,0,0,0,0,0,"21,197","19,716","14,330","6,432","7,564","72,742","64,187","40,153","6,465","9,532","5,696","18,460","32,590","3,879","1,248",0,"27,462","5,204","5,186",17,"67,538","9,187","62,942","4,097","2,617","14,099","10,525",0,"10,603","10,786","8,918",0,0,0,0,"3,655","3,280",47,327,0,557,535,535,"1,626",242,0,"2,203",0,"2,203",0,"3,280","3,060",0,0,0,0,0,"5,481",0,0,0,0,0,0,0,0,0,893,15 - <40
,,,,(4) 50 000 - < 100 000 EUR,71,4.23,"7,858.55",1.13,"2,093.18",3.1,"5,765.4",38.0,12.0,0.1,25.9,32.5,6.0,0.5,0.0,0.1,0.0,0.1,0.1,0.0,0.0,30.8,0.0,0.6,0.6,0.0,72.6,56.7,0.0,0.0,14.8,1.0,0.2,0.0,33.2,51.6,1.77,"2,573",-,-,"59,486",0.96,"8,244",220,"3,400",43,0,0,0,278,0,86,168,0,27,0,"3,957",284,"51,137",705,"1,400","44,378","5,963",197,-,238,0,1,281,79,104,453,"7,970","61,956","43,820","30,712",47,616,65,843,-,-,-,273,35,399,"27,131","7,905",471,0,"1,342",0,"13,108","2,471","5,770",710,"4,156","6,234","11,902","8,051","2,216","1,634",0,507,0,105,105,0,0,0,"34,177","27,944","16,147","6,600","10,704","140,858","132,266","91,549","11,205","25,248","20,807","34,289","49,309","5,117","3,530",0,"40,662","27,894","19,441","8,453","112,964","14,068","126,297","6,563",329,"20,411","9,821",0,"18,512","19,019","16,423",0,0,0,0,"5,015","4,852",23,139,0,"1,220","1,055",321,"2,596",0,0,"4,619",0,"4,619",0,"4,852","6,790",0,0,45,0,0,"10,890",0,0,0,0,0,0,0,0,0,"1,489",40 - <100
,,,,(5) 100 000 - < 500 000 EUR,191,7.55,"14,019.49",0.62,"1,142.64",6.9,"12,876.9",118.3,78.0,0.0,40.3,104.8,36.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,1.1,1.1,0.0,189.5,134.8,0.0,0.0,52.9,1.8,0.0,0.0,36.4,78.2,2.08,"3,883",-,-,"263,005",0.96,"56,858",485,"24,396",0,0,0,0,"2,330",0,39,49,0,0,0,"28,905","1,140","204,662","1,080","4,386","185,231","17,108",0,-,581,0,0,291,"1,451","1,485","1,118","40,100","272,613","200,379","138,576",124,"4,255",622,"6,804",-,-,-,"2,628",952,654,"117,585","39,429",0,0,"6,351",0,"61,803","4,961","24,077",667,"32,099","32,825","39,410","20,555","11,413","7,442",0,"1,650",0,"26,576","26,576",0,0,0,"109,419","76,594","63,761","10,140","50,065","440,905","376,634","336,454","18,813","99,025","132,014","86,602","104,451","18,067","18,478",0,"67,907","216,827","166,597","50,230","224,078","32,994","391,528","72,723","39,898","86,351","52,322",0,"46,793","48,443","44,101",0,0,0,0,"12,385","12,083",0,302,0,"2,366","1,469",0,"3,835",507,0,"15,812",0,"15,812",0,"12,083","15,904",0,0,"1,119",0,0,"17,345",0,0,0,0,0,0,0,0,0,317,15 - <40
,,,,(6) >= 500 000 EUR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,< 15
,(CZ) Czechia,(5) Milk,(45) Specialist milk,(2) 8 000 - < 25 000 EUR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,279,< 15
