Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","196","Cyprus","5420","Yield","02211","Raw milk of cattle","2008","2008","100 g/An","79082","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","02211","Raw milk of cattle","2008","2008","t","152264","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5420","Yield","02211","Raw milk of cattle","2009","2009","100 g/An","81068","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","02211","Raw milk of cattle","2009","2009","t","152100","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5420","Yield","02211","Raw milk of cattle","2010","2010","100 g/An","79012","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","02211","Raw milk of cattle","2010","2010","t","151015","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5420","Yield","02211","Raw milk of cattle","2011","2011","100 g/An","79438","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","02211","Raw milk of cattle","2011","2011","t","156017","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5420","Yield","02211","Raw milk of cattle","2012","2012","100 g/An","75917","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","02211","Raw milk of cattle","2012","2012","t","153740","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5420","Yield","02211","Raw milk of cattle","2013","2013","100 g/An","78722","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","02211","Raw milk of cattle","2013","2013","t","162373","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5420","Yield","02211","Raw milk of cattle","2014","2014","100 g/An","73757","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","02211","Raw milk of cattle","2014","2014","t","164552","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5420","Yield","02211","Raw milk of cattle","2015","2015","100 g/An","70858","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","02211","Raw milk of cattle","2015","2015","t","163300","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5420","Yield","02211","Raw milk of cattle","2016","2016","100 g/An","70311","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","02211","Raw milk of cattle","2016","2016","t","200400","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5420","Yield","02211","Raw milk of cattle","2017","2017","100 g/An","71795","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","02211","Raw milk of cattle","2017","2017","t","216368","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5420","Yield","02211","Raw milk of cattle","2018","2018","100 g/An","71543","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","02211","Raw milk of cattle","2018","2018","t","228080","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5420","Yield","02211","Raw milk of cattle","2019","2019","100 g/An","68178","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","02211","Raw milk of cattle","2019","2019","t","238760","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5420","Yield","02211","Raw milk of cattle","2020","2020","100 g/An","69678","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","02211","Raw milk of cattle","2020","2020","t","275160","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5420","Yield","02211","Raw milk of cattle","2021","2021","100 g/An","76603","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","02211","Raw milk of cattle","2021","2021","t","298140","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5420","Yield","02211","Raw milk of cattle","2022","2022","100 g/An","75026","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","02211","Raw milk of cattle","2022","2022","t","286750","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2004","2004","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2005","2005","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2006","2006","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2007","2007","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2008","2008","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2009","2009","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2010","2010","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2011","2011","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2012","2012","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2013","2013","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2014","2014","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2015","2015","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2016","2016","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2017","2017","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2018","2018","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2019","2019","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2020","2020","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2021","2021","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02112","Buffalo","2022","2022","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2004","2004","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2005","2005","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2006","2006","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2007","2007","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2008","2008","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2009","2009","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2010","2010","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2011","2011","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2012","2012","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2013","2013","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2014","2014","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2015","2015","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2016","2016","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2017","2017","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2018","2018","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2019","2019","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2020","2020","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2021","2021","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02111","Cattle","2022","2022","","","","",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2004","2004","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2004","2004","","","","",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2005","2005","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2005","2005","","","","",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2006","2006","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2006","2006","","","","",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2007","2007","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2007","2007","","","","",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2008","2008","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2008","2008","","","","",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2009","2009","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2009","2009","","","","",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2010","2010","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2010","2010","","","","",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2011","2011","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2011","2011","","","","",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2012","2012","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2012","2012","","","","",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2013","2013","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2013","2013","","","","",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2014","2014","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2014","2014","","","","",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2015","2015","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2015","2015","","","","",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2016","2016","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2016","2016","","","","",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2017","2017","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2017","2017","","","","",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2018","2018","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2018","2018","t","0","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2019","2019","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2019","2019","t","0","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2020","2020","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2020","2020","t","0","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2021","2021","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2021","2021","t","0","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02212","Raw milk of buffalo","2022","2022","","","","",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02212","Raw milk of buffalo","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2004","2004","100 g/An","61684","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2004","2004","t","2672676.63","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2005","2005","100 g/An","64225","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2005","2005","t","2812722.24","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2006","2006","100 g/An","65425","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2006","2006","t","2767125","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2007","2007","100 g/An","76455","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2007","2007","t","3133124.39","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2008","2008","100 g/An","69592","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2008","2008","t","2801320","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2009","2009","100 g/An","70553","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2009","2009","t","2780661","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2010","2010","100 g/An","70902","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2010","2010","t","2683034","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2011","2011","100 g/An","73202","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2011","2011","t","2735601","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2012","2012","100 g/An","76333","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2012","2012","t","2814680","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2013","2013","100 g/An","76444","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2013","2013","t","2849432","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2014","2014","100 g/An","79128","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2014","2014","t","2933455","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2015","2015","100 g/An","82173","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2015","2015","t","3025882","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2016","2016","100 g/An","82790","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2016","2016","t","3064725","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2017","2017","100 g/An","84445","E","Estimated value",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2017","2017","t","3079213","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2018","2018","100 g/An","88163","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2018","2018","t","3161510","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2019","2019","100 g/An","87314","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2019","2019","t","3155790","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2020","2020","100 g/An","91530","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2020","2020","t","3267730","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2021","2021","100 g/An","91346","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2021","2021","t","3309910","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5420","Yield","02211","Raw milk of cattle","2022","2022","100 g/An","93626","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","02211","Raw milk of cattle","2022","2022","t","3339160","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2004","2004","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2005","2005","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2006","2006","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2007","2007","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2008","2008","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2009","2009","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2010","2010","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2011","2011","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2012","2012","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2013","2013","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2014","2014","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2015","2015","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2016","2016","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2017","2017","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2018","2018","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2019","2019","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2020","2020","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2021","2021","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02112","Buffalo","2022","2022","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2004","2004","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2005","2005","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2006","2006","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2007","2007","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2008","2008","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2009","2009","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2010","2010","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2011","2011","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2012","2012","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2013","2013","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2014","2014","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2015","2015","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2016","2016","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2017","2017","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2018","2018","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2019","2019","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2020","2020","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2021","2021","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02111","Cattle","2022","2022","","","","",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2004","2004","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2004","2004","","","","",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2005","2005","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2005","2005","","","","",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2006","2006","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2006","2006","","","","",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2007","2007","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2007","2007","","","","",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2008","2008","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2008","2008","","","","",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2009","2009","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2009","2009","","","","",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2010","2010","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2010","2010","","","","",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2011","2011","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2011","2011","","","","",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2012","2012","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2012","2012","","","","",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2013","2013","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2013","2013","","","","",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2014","2014","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2014","2014","","","","",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2015","2015","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2015","2015","","","","",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2016","2016","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2016","2016","","","","",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2017","2017","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2017","2017","","","","",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2018","2018","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2018","2018","t","0","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2019","2019","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2019","2019","t","0","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2020","2020","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2020","2020","t","0","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2021","2021","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2021","2021","t","0","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02212","Raw milk of buffalo","2022","2022","","","","",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02211","Raw milk of cattle","2004","2004","100 g/An","77572","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2004","2004","t","4569000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02211","Raw milk of cattle","2005","2005","100 g/An","81238","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2005","2005","t","4584000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02211","Raw milk of cattle","2006","2006","100 g/An","84085","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2006","2006","t","4627000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02211","Raw milk of cattle","2007","2007","100 g/An","85255","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2007","2007","t","4650000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02211","Raw milk of cattle","2008","2008","100 g/An","84591","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2008","2008","t","4720000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02211","Raw milk of cattle","2009","2009","100 g/An","85487","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2009","2009","t","4814000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02211","Raw milk of cattle","2010","2010","100 g/An","86402","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2010","2010","t","4909400","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02211","Raw milk of cattle","2011","2011","100 g/An","86364","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2011","2011","t","4880500","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02211","Raw milk of cattle","2012","2012","100 g/An","85067","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2012","2012","t","4995020","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02211","Raw milk of cattle","2013","2013","100 g/An","87659","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2013","2013","t","5104720","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02211","Raw milk of cattle","2014","2014","100 g/An","92265","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2014","2014","t","5191100","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02211","Raw milk of cattle","2015","2015","100 g/An","95477","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2015","2015","t","5356270","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02211","Raw milk of cattle","2016","2016","100 g/An","95426","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2016","2016","t","5454960","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02211","Raw milk of cattle","2017","2017","100 g/An","97488","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2017","2017","t","5557160","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5420","Yield","02211","Raw milk of cattle","2018","2018","100 g/An","98512","A","Official figure",""
